alpha_io a_wl_io bio_hum_cn b_wl_io dcatch_dlai_io dqcrit_io dz0v_dh_io f0_io fd_io g_area_io g_root_io g_wood_io gs_nvg_io hw_sw_io kaps_roth knl_io lai_max_io lai_min_io lma_io n_inorg_turnover nmass_io nr_io retran_l_io retran_r_io r_grow_io rootd_ft_io sigl_io sorp tleaf_of_io tlow_io tupp_io l_vg_soil
1.9427531492 1.9017325970 1.9544556883 1.8219453577 1.2454263935 0.8874080074 1.2056688197 0.9444200447 0.7990847628 0.6044115755 0.9770181915 2.0184463018 1.7169454538 1.0328796473 1.5216261712 1.1927172846 1.0194335177 1.2006606651 1.6720101776 1.9252874993 0.9054605380 0.7808948079 0.9183803197 3.9329374884 0.8371832285 0.0747063242 0.7352111887 0.2516704452 1.0521555503 1.0858379505 0.9645760798 0.3484742949
1.9789394237 1.0384668984 1.3802831214 1.6898777665 0.6969934356 0.7290973254 0.7520901491 0.9488056678 0.8076440260 1.9872909390 1.0360025545 0.5741183794 1.4580186761 1.0541326292 0.8323226980 1.3066332615 0.5219122834 0.7062839311 1.4465423813 8.1333430079 1.7926195231 1.6501506119 1.7670021379 0.3123741909 1.2903886593 1.1514801587 1.1349937210 0.4478062905 0.9859425034 0.9145844157 0.8707241188 0.8809819608
1.5136529515 0.6274500263 0.6862005377 0.8199938062 1.3771580255 1.4465723297 2.9604052031 1.0057854231 1.7162684922 0.7971739047 0.8827119189 0.7591475156 0.9445187607 1.3313968722 0.9601025372 1.0834936641 0.8837484015 0.7407161806 0.9535146379 9.7433519649 0.5701032427 1.2609890048 1.2916498614 3.3942983844 1.0133101387 0.3958714727 1.8693051272 1.0151459421 1.0291017378 1.0202742584 0.7130755429 0.3412970770
1.6452758674 1.1992661237 1.4642586602 1.9393397697 1.6254089204 0.7201873667 1.0679567532 0.8775352173 1.6465885629 1.3576914023 1.1731028114 0.5773749253 1.5119348268 0.1565494174 0.6157809405 1.4642939948 0.5209407599 1.4506742822 1.1560040406 8.2640375008 1.5495896120 1.2486897549 0.5328050787 3.1301786789 1.2769875919 0.4668170780 1.6836848460 0.5822310156 1.0136905231 1.0987818140 1.0775122911 0.8225619097
1.9992243806 1.5059263161 1.6838449226 1.2627994392 0.8810588094 1.3358226789 1.6038114076 1.0251747180 1.6344967323 1.0246150556 0.3654529651 0.0909769624 0.7677049499 0.8947168533 0.9311230122 1.5312950855 0.8009718540 1.2791791599 1.7006178612 3.3553929153 1.6816529676 1.9270968386 1.8308216295 2.6911417552 1.4219756648 0.2764783670 0.6558434405 0.7422125544 1.0738036961 1.0501033201 1.0349518142 0.0475259710
1.9463774363 1.7107303379 1.5947482796 0.9902908040 1.4069271759 0.5884415883 3.0166923630 0.7986920088 1.7630495024 1.8413926864 1.3266210755 0.7255435316 1.2453857410 0.3866560785 0.9567194813 1.3148999821 0.6042705372 0.6982754199 1.7655380780 2.7923745466 1.7219154316 1.7824003114 0.7485506686 1.3428657377 1.7974885793 2.0024036956 1.0825026554 0.0849236204 1.0679611830 1.0979354486 1.0819799911 0.9019304591
1.9782359236 1.2980564970 0.5093681148 1.1045660524 1.2812839276 1.8129643950 2.9582899194 0.8064470586 1.4482601054 0.6762157853 0.6307275733 1.0163645009 0.8037521330 0.9696460282 1.8889391578 1.6834930951 0.6178249510 2.5603474360 1.0370911427 7.1363974182 1.5274490631 0.5480497320 1.4313762624 4.5580851791 1.1625072489 2.0275690656 1.5672350880 1.1807116557 0.9046353636 1.0632010277 0.8307679072 0.5360602764
1.0641513921 1.6776448367 1.1115732380 1.9055123156 1.3828949728 1.8331717347 1.2115618970 0.9805113712 0.8054381417 1.8255063207 2.2837043538 0.6793671835 1.9558924851 0.6202339875 0.6471643517 0.7909658204 0.5859033755 0.9288645937 1.5892925907 2.2449396305 1.8639692006 1.0895271180 1.9375410965 4.4803054041 1.0567324107 1.2708537754 0.8789458514 1.7104251672 0.9569510630 1.0155905262 0.7380715706 0.0966404362
1.2789245987 1.4772253738 0.9901425087 1.8556597550 1.4876724249 1.6590623095 2.4927447623 1.0713889049 1.0962554080 0.7195958645 2.0045840073 1.2484297006 0.7443336726 1.8344677328 1.7205301713 1.0095465950 0.7388297920 2.4221388943 1.9653386654 0.2585733009 1.1963146543 1.6354374374 1.7428775996 3.9279360124 0.8709754809 1.7184009614 0.6074554666 1.1484943582 0.9485523519 0.9208542102 1.0732604189 0.0150452184
1.3846965253 1.9010877158 1.2616377786 1.0540941988 0.7337147730 0.6549884515 1.4273261450 0.9906737148 1.5020593223 1.4178213474 2.9444609870 0.5825022476 1.1557326337 0.5713366386 0.7529143260 1.7857692142 0.9447476539 1.3615310117 1.1960251153 0.1712752875 1.7661974875 0.5825272586 1.0245518098 1.5029604294 1.7822119615 1.6548277171 0.7480481867 1.3971061520 1.0377081648 0.9629378450 0.7561369390 0.7705627854
1.6580655177 1.5033996491 0.9859235040 1.3764967293 1.0093145758 1.0184613848 1.3145852372 0.8072994651 1.0562781713 0.7628573898 0.2536084674 0.7948606027 1.4006015435 1.4275927814 0.9217618062 0.9612216998 1.2886785585 1.3059725586 0.7790121634 9.6387688762 1.5566244455 1.9763785794 1.0802001791 3.7053372926 1.0429563809 1.5526600177 1.1964373660 0.8669081595 0.9004572285 1.0501859558 0.8864411304 0.1954561174
1.2662185080 1.9572942166 0.7589721865 0.9094225617 0.5834647085 0.8309444243 1.1012488906 0.9100547645 0.5171006233 0.9127552211 0.8306307392 0.0433991640 1.6919186939 0.0784460641 1.9174235722 0.6895587464 0.9883019793 1.3524824264 1.0024501493 2.0924407181 1.4752267094 1.5688433608 1.8071581178 2.9086154068 0.8571016294 0.0409095696 1.9601340914 0.8854757570 1.0754517209 1.0872705630 0.8563095448 0.4070603081
1.8599663017 1.4159786090 1.4902316274 1.8033923208 0.8026487868 0.9281706322 2.1314213234 0.9220216363 0.6529747145 0.8153979685 0.7467919829 0.0783121199 1.7441046194 0.9714924432 0.9557508832 2.0508781278 0.7164716043 2.1218655253 1.6867112221 1.3831383219 0.8611206663 1.7527149919 0.9639060279 3.5317190540 1.5295004894 1.4254928145 0.5420257965 0.0881992836 1.0675970094 1.0504954333 0.7571224383 0.2295975750
1.0756373204 0.6453054568 0.7443912134 1.2161344726 1.2137468104 0.6428335834 0.1536606101 0.8108722710 1.6565660849 1.1164871971 1.1338168763 1.6425610188 1.5317444652 0.0780635583 0.6678645809 1.4649645389 0.8190138847 1.9482028877 1.5307096599 8.3858894894 1.5758132133 1.3694465021 1.8945516700 1.2324906118 1.7958042645 1.6219075575 1.5678458425 0.4542088980 0.9124954084 1.0272687703 0.8485898446 0.1894282089
1.6221613477 0.7481161684 1.5885013058 1.3669734414 1.9150973170 1.5467841215 2.3471380671 0.7881049831 1.2597767402 1.3196368191 0.0533213327 0.7355223745 1.9415961961 0.3990432285 1.5824956240 1.8029729845 1.1873073478 1.3023561117 1.6233462499 2.8350215505 1.3661618085 0.7956365393 1.4869979308 1.1541604259 1.2202260739 0.5485279770 1.0831703008 0.5282711320 0.9987495536 0.9864215374 1.0707088423 0.2023214509
1.2118348109 1.5617846254 1.1030491022 1.7722281254 0.8644377050 1.4482190819 2.3182881341 1.0386208467 1.2994064759 1.3114004072 1.7128155031 2.3134737795 0.6603596651 1.3958143918 1.1487433900 1.9601352112 1.0592914112 0.8910367215 0.9618117803 4.3817591502 1.8387867204 0.5769620472 1.8983202973 4.7613015464 0.6954955484 1.4295665594 0.7710933615 1.8260719907 0.9583535604 0.9475906782 0.7791860383 0.5626260017
1.8278084635 0.5208826191 0.9794105583 1.6246050553 1.7301773962 0.8767713702 0.8470359086 1.0053082900 1.9530549839 1.3918026724 1.4916916285 2.4952692253 0.6347147619 1.6161861117 1.8335539043 1.0339974778 0.7215060685 2.6845428683 1.3391539797 5.2005268229 1.6366611869 0.5957193459 1.1044136994 4.0614347698 0.5520377295 1.5235990062 1.4115586398 0.3596324367 0.9716694126 1.0444850214 1.1025744388 0.1260547957
0.7832817489 1.4566892833 0.6643684666 1.4006607043 1.2838964900 0.8963150333 1.6493154601 0.8726784834 1.2732558680 0.6987724189 1.5129557617 1.4122849006 1.8653378028 0.8109788122 1.0704043219 1.3750830259 0.5977282863 1.1075541623 0.7585983993 1.4235392803 1.6897576538 0.6547962728 0.8245230353 2.1829759466 1.6117300912 2.4736751498 1.9008438096 0.0227908003 0.9591428944 0.9441044007 0.9283520672 0.0680896190
1.2157309793 0.5300884068 1.7251956283 0.9366707084 1.9759899125 0.8821336965 2.5167149694 1.0368617297 0.5117032829 1.0542877616 1.7053516054 0.4198209669 1.8256412438 1.4534655651 0.7194824497 0.5612180078 1.4130281301 2.1826756098 1.2031870389 5.8507829017 1.5681895738 1.5920307758 1.0824276067 2.8796429881 1.9450102103 1.4339313424 0.9135670204 0.0065560930 0.9925896467 0.9088244654 0.9999365029 0.4184060621
1.6148204664 1.7833597566 1.8527860757 1.8402604559 1.0459688193 1.8128663649 0.6328195845 0.9405566659 1.9785943184 1.0656185101 1.7663417361 1.7275363503 1.6800596889 1.5595970592 1.0590531330 0.7347073029 1.0131775866 0.7899284437 1.5755247393 5.7728337833 1.6711135870 0.9879963754 1.3921591455 2.6706439823 0.5328049805 2.5630679419 1.5363252750 0.1542834787 0.9903391518 1.0994978589 1.0684598139 0.8289231767
1.3416397228 1.0394108156 1.5552657592 1.1771682519 1.5664402877 1.1734349703 0.8846369516 0.8682433948 1.3035626949 1.5336488895 1.9522843634 2.1553954294 1.8406569693 0.2992956354 0.5601062519 2.3639690520 0.8752300628 2.0814563432 1.5673501146 0.1216285614 0.5438777888 0.6094738932 1.7615487985 4.3148416934 0.5348229035 0.0976454991 1.5164590010 1.6515029685 0.9308260846 1.0597480268 0.8734501562 0.1505014806
1.5276183644 1.6047545508 1.3018027642 1.6427482183 1.2895487220 0.7528128624 1.2796448586 0.7660127086 0.9948852117 1.1289110028 2.7762527547 1.4170704124 0.5465088058 0.8645897470 0.5802265051 2.2675895478 0.5756824067 1.2183158403 0.8599842069 8.3421731201 1.7200625558 0.6563067594 1.9095406727 3.1350337199 1.4063597650 2.0525728409 1.8419202915 1.7759673979 0.9298753140 0.9162827692 0.8692263182 0.6285298681
1.4497781348 0.7824391057 1.4871858431 1.5429059677 0.5428375089 1.5654645213 0.9581664896 0.9041814665 0.7438392238 1.0579283836 0.8252664492 1.8078487717 0.5808023009 1.5905585135 1.3345797216 1.8432412320 0.5959324483 0.5682010420 1.4738658865 7.5500605332 1.0605006678 1.8810789802 1.6988419799 0.6226616602 0.6245949996 1.7392971722 0.7226692542 0.6858215967 0.9676561656 1.0134194186 0.7254211547 0.1076048934
1.2257437980 1.5200712202 0.6283116495 1.8816960037 1.1109027649 0.5205445040 1.8114727172 0.8728690708 0.9597596960 0.7635425740 1.7562010457 1.8202377695 1.6437306514 0.8503045472 0.9665346937 0.6578864783 0.7477660654 1.5161940676 1.8703592291 8.1146266315 1.3996979679 1.0120631648 0.0899130959 2.3276027270 0.5066165891 1.2941817654 1.0619300943 1.2013269548 0.9187122154 0.9591917588 0.9318600191 0.8322369987
1.9679285031 0.8594944975 1.2144029670 0.9266590047 1.7509599380 1.6136828380 0.4174471113 0.9015728315 0.5019420178 1.0055132061 1.9807394672 0.1335452956 0.7266590596 0.8460542783 0.8795816171 1.6471042263 0.8819116717 0.5455980877 1.9658312074 2.9182816387 1.9866172315 1.9701003491 0.1237231142 0.0998512234 1.7342367728 0.8769436208 1.5935238833 0.5380808019 0.9923787318 0.9625548522 0.7977722556 0.5652572380
0.7267393174 1.1785157326 1.2733597207 1.8471967753 1.0641783558 1.8436938995 2.8941446913 1.0665935992 1.3318739776 1.3208601889 0.2349052865 0.3296908724 1.6494042547 1.8555978169 1.0983020732 2.2983560004 0.8903616362 1.2684807981 1.5820780136 4.0672298759 1.2072996409 1.7462066660 1.8697647211 2.5195784248 0.5765954667 1.9284245556 0.7210786537 1.0415756195 0.9049759641 1.0106136643 1.0355691652 0.0245580035
0.9045144902 0.8116651815 0.7672430896 1.7059402115 1.4975990487 1.5060979409 1.1182306974 0.8389988343 0.6400425723 1.1792739690 2.9582298190 2.2503916709 1.3611014741 1.1109102517 0.5279087407 1.3049107564 1.3475881655 0.5535661560 1.8160837566 8.6948330302 0.9473696194 0.7019559927 0.6987883496 2.6327360225 1.6550277337 2.4215889272 1.4626288883 0.7251644249 0.9506190129 1.0650870106 1.0918323448 0.9305572638
1.4588555170 0.5538736698 1.4114406634 1.2459756578 1.4046911539 1.2052299297 1.3272300021 1.0036719080 1.1133559919 1.0281670303 2.4814870201 2.4005019220 1.9118881724 0.6684815064 0.7231739698 1.7287008823 1.0251898510 0.5014526387 0.9872232779 3.7518802245 0.7891200140 1.5245024110 0.7097085299 4.7167638095 1.6870089072 0.5026092264 1.8279474701 1.5866745972 1.0901067859 0.9389473576 0.7655013309 0.2288960968
1.8892848230 0.5140576345 0.8004247075 1.9571968050 1.3708880036 1.0536598551 2.4596162129 0.7526273764 1.2861512661 0.5886861252 1.3514068754 0.5405324469 1.1352587109 1.3283969816 1.2849514801 1.7608451007 0.8840854331 1.8856968792 1.0040185786 3.8671650434 1.5279288733 1.9462230799 0.8075744031 4.5924584838 0.7357496978 0.7612975556 1.9883729364 1.0433474149 1.0282859321 1.0038938914 1.0061968542 0.0788223604
1.3174494640 1.1261687252 0.7670868953 1.1601047639 0.6327916924 1.5427554514 2.6626653880 0.9994773220 1.2764899136 0.7556921355 0.4619419621 1.9390406843 1.8181059209 1.0386723252 1.1451859336 0.9250085654 1.2447754964 0.7683578648 1.0798860635 0.1512205535 1.9007920229 0.9862946219 1.7980143626 4.1895016503 1.0726358901 0.1218807399 1.1568384898 1.0790932642 1.0509929053 1.0073415505 0.9191815005 0.6293560693
1.3199431619 1.4886746523 0.5670204890 0.9496038435 0.5177119526 0.8193817539 1.0298733143 0.9436430165 1.2823645622 0.5062796164 1.6482820214 0.0229743452 1.0398574229 1.2903539226 1.2972816480 1.6653470177 1.1571275986 1.1995771738 0.8559442376 2.4655604878 1.7581996764 1.1325812013 0.8638127123 1.9180589546 1.4423718537 2.3295521956 1.1257568059 1.0279392278 1.0606675337 0.9584518094 1.0186852532 0.6669594108
1.7904632819 1.8855606505 1.1270423289 0.9149307914 0.6071256544 1.7628560924 1.5777908341 1.0663503115 0.7402031336 1.2615165334 2.6339571861 0.1736794467 1.4762809227 1.7692517154 1.2167847393 0.7440060087 0.8940879774 1.3640616521 0.7402506591 3.0250061865 1.7196937089 1.2604602464 0.1898213022 4.5893393546 0.5563526711 1.9535868185 1.6939221332 1.2283948532 0.9010211384 0.9096340015 0.8681765666 0.3917982834
1.1014181313 0.8954471886 1.5478934274 1.3490009996 1.1810200804 1.1047928578 2.9082145322 0.8067364533 0.9526108152 1.1704477300 2.0330036882 2.1533503207 0.5660403459 0.4470316917 0.7566508049 1.4029513314 0.6263186994 2.2103678051 0.7652840236 3.4522466527 1.2053016858 0.5611878420 0.9534348724 2.1540001876 0.5327313301 1.2483890067 0.8848350730 0.5994993133 1.0855327023 0.9635474682 0.7680574284 0.2434078238
0.9026719198 1.3185091314 1.5174784307 0.9185188121 1.0604155939 0.7438585641 2.6449393515 1.0638645212 0.9006638508 0.5533951634 1.2493044883 1.1595264268 0.5198191131 0.3585012904 0.8988937424 2.3820184713 0.5846768303 1.0979277689 1.0547126143 7.0875321200 1.8091532076 1.9446183519 1.4347277774 3.8890964829 1.4435175729 2.4677589331 0.6175859096 1.3617720909 0.9319572800 0.9301851358 0.8865101998 0.5115325497
1.2849696723 1.9877176278 1.6631163645 0.8750351081 1.1681679502 0.9051347782 2.5047119128 0.7481102522 0.6836157227 1.8239022581 2.7631018738 0.9912547877 0.6906987536 0.5269566155 0.9359334483 1.4759201911 0.8979775266 0.7670377092 0.9443506144 4.8582009242 0.8935536069 1.2941076972 0.5874289854 1.3627906527 0.9561354404 2.3988664172 1.0993727539 1.7004284484 1.0193005753 0.9239283907 1.1220854649 0.9853147406
1.4416976117 1.3885717250 1.1027679418 0.9061743570 1.0492237339 1.6525665494 2.6784847051 0.9440127761 1.8860538556 0.6963212822 0.6641576362 0.7862184319 0.8706493857 1.7412708006 0.8095495047 0.7474488775 0.7215698656 1.8341056614 0.9457847115 8.9927955883 1.7685410394 1.3012749099 1.8956502498 2.4662571547 0.8420713092 0.7895328233 0.5208852704 0.0519301492 1.0954039276 0.9634387486 0.9002367158 0.3479120552
1.3439790156 1.7086771394 0.5906918615 0.8863507883 1.8684738106 0.7231300119 2.2489484194 0.9101755280 1.5838395832 0.7804971905 1.9236029002 0.7562236980 1.9068500577 0.3911277065 1.4439756824 0.8988053231 0.5640079957 1.4349262459 0.6257910383 4.8670921931 1.7523123300 1.8252825947 1.4058493191 3.2702179328 1.2427033898 2.1016384514 0.5863294779 1.7769672527 0.9498843251 0.9013761518 0.9616434773 0.4601627521
1.2011650568 0.9755457136 1.0249361002 0.9770082021 0.8921107773 0.8337249287 1.3508233219 1.0315332351 1.2849571044 1.4838497760 1.0726511067 0.5032106124 0.5633216770 1.9793885997 0.9922800973 1.9685930371 1.2918336410 1.0956954191 1.3014174926 0.1945906067 1.9164279036 0.6369902883 1.1991206621 2.5915012494 1.8017891204 0.5089387906 0.8477061522 1.8861914083 1.0794256928 0.9291801557 1.0387563054 0.9430057926
1.0157269250 0.6510566396 1.3383804559 1.2090935950 1.7082090131 1.2158695413 1.5605317598 0.7757883923 1.1708603054 1.3675138036 0.4794665185 0.2471774173 1.4391347764 0.6934769279 1.2814479417 0.6247187828 0.7571565854 1.1050849138 1.1309134793 1.7222406044 1.3371426130 1.7949679796 0.1609624567 3.7427836938 0.8078971273 2.6435061913 1.7331143286 0.3134375204 0.9580802056 0.9101993693 0.8891739736 0.7709875454
1.6990085788 0.5834399954 0.6059342179 1.6484314196 1.8690752286 0.6819016041 2.2343500318 0.8866454034 1.6719997936 0.6800825130 1.3194082181 0.9309932142 1.9544582671 0.1244740407 1.6598761422 1.8358251477 1.2442241443 0.9673758187 1.9956984715 3.3960090937 1.6289036522 1.5093805537 1.7305873595 3.4461690732 1.1690015950 2.0419898955 0.5909968072 0.4028563845 1.0380145901 0.9040065525 1.0088061575 0.5080293121
1.5937122103 1.4357839709 0.5413171266 1.0600965529 0.6619554074 1.8595613217 0.4685716460 0.7669684098 1.5479380783 1.5482138834 0.0740716606 2.1043561147 0.7374939016 0.6260044132 0.7470250605 1.8326922517 1.3038483412 0.3916637644 0.6412420810 9.6531314396 1.9614673581 1.9691114054 1.4958983458 4.3392232939 1.2976022824 1.5584922335 1.9448508903 0.7936169796 1.0970679735 0.9637065800 1.0028248692 0.6063127022
1.9836030954 0.9176163775 0.5869328460 1.3636893440 0.5614833700 1.4967338459 2.0687779114 1.0276707408 0.5401818261 0.7681817451 0.7851931018 1.5018213201 0.7609737446 1.9776003985 1.6319816291 0.6107827287 0.5759183432 1.1419848463 0.5641888100 8.6561884832 1.6773812476 1.0852069764 0.1387464866 0.9890553946 1.4161624318 2.2541850016 1.7338537961 1.3792016077 0.9268581326 0.9880101726 0.8395683630 0.6402017397
1.8065654715 1.4561245613 0.9386725568 1.7902326665 0.6101456624 1.3778314989 3.0990088034 0.8865918380 1.4567604233 0.7424520135 2.6434612072 0.5332685639 1.9383650888 0.8739369777 0.7618048347 2.4462980802 0.5469787230 0.4907957842 0.9800391620 4.4670371726 1.7830153918 1.2755754172 0.4184434374 3.0447439083 1.9675367888 0.4810435400 0.7951493919 1.3348190170 0.9110042620 1.0856124628 0.8473565192 0.6104737795
0.8733006788 1.5416529145 1.0372963164 0.8394918854 0.9344345550 0.5868622777 1.0103787093 0.9463384997 0.7153362260 1.0214560410 0.0544019051 1.4726349348 0.8804750721 1.6325988220 0.5058281461 1.4516996503 0.7379186682 2.0944452831 1.1683304867 9.9018977714 1.7381241031 1.9595622688 1.7765181284 4.4466163829 0.6668394570 2.2977808481 1.0827703781 1.2845313792 1.0983694562 1.0412225812 0.9271762429 0.7049550386
1.2303509477 1.6254249552 1.6706853184 1.4618695464 1.5200864917 1.4006378783 1.6087529356 0.8229703631 1.2447380766 0.6395642150 2.5314225412 1.0510720538 1.2351977658 0.8948936881 1.3768159196 2.1900299889 1.1798142912 1.9478255279 0.8947302381 3.0678503986 1.9966450652 0.9902150081 1.0738235559 1.2577073300 0.8795261774 0.7193671009 1.7527082872 0.5255277825 0.9046555274 0.9995618531 1.1338289466 0.6990635481
1.6487286583 1.2709181157 0.9196366809 0.9960735341 1.2555637855 0.7527791232 1.4467975234 1.0253624224 0.7170163443 1.8956100697 1.3142723342 1.3808934819 1.6479319413 0.4451921815 0.7010988626 1.9499870563 1.3323830099 0.9392631309 1.8288219733 7.3952069147 1.1034080486 0.7783971406 1.2129052636 0.5373781707 0.5131576050 2.2329526874 1.7639541885 1.0425443511 1.0973575116 1.0419642272 1.1282066226 0.5845756622
1.5702448176 1.4271635994 1.4112220943 0.9942515249 0.6709524404 1.1985802834 1.0954860862 0.7653846708 1.0579984717 1.5821189524 0.0435448034 1.7805867613 1.0366716243 0.7188730198 0.7021189042 0.5985562681 0.8429385522 2.1216078667 0.8996206359 8.3149607942 1.6746292626 1.9424254869 0.7142174389 3.3092647738 0.6492165807 0.4651340792 1.8944189067 1.7857259403 0.9661914522 1.0661680832 0.8193936457 0.5527738428
1.7123540033 1.3983494057 1.4972230045 1.0275100203 0.5859587859 1.4838466937 2.6092895233 0.8855746319 0.9702505943 1.1470900917 0.4312882099 2.0610416047 1.2446766760 1.2690332155 1.4534701683 0.9287683684 1.0748080416 0.3937924987 1.3510141303 4.5293346303 1.1725810650 0.7361360472 1.1729043460 3.5912749748 1.5214379978 2.6427612560 1.3463969218 1.7703552558 0.9250365429 1.0207882745 0.7151739981 0.0104341200
1.2855472832 1.3674044802 1.1336622962 0.8754530445 0.9744375702 0.5807631425 1.3060268611 0.9154568681 0.7884768301 0.7540744998 1.2477118949 0.8536818222 0.8440271037 0.0648528324 1.2505681565 2.2353492232 0.8661623850 1.5392181590 1.1872687485 6.6362714272 1.8923729824 1.0427156844 1.7923960481 1.1476169028 1.2902097371 2.2666513374 1.9428959148 1.1503310244 0.9894969164 0.9488437521 1.0471553354 0.8978944903
1.1849156716 0.5604403741 0.8053110307 0.9075746910 0.8539305642 0.9814350491 0.4882520459 1.0330565529 1.6342856756 0.5253832893 0.3585666682 0.6780731142 1.8616749673 1.3248119745 0.6147920219 1.0039019788 0.8393724873 0.4398218279 0.6115760864 7.3913308777 1.4815059465 0.8266043899 0.5761510916 1.0925940244 1.9843742385 1.9195855410 0.9437130776 1.2944969947 0.9506189555 0.9117182133 0.9701567111 0.6711584248
1.6972577588 1.7142255555 0.7678888346 1.4130739299 1.4380852489 1.5591026738 1.9726624195 0.8196344805 1.8825047647 0.8634861575 0.0238265004 0.9131117904 1.6681049031 1.1793824006 1.6582405814 0.8296273937 0.6116651247 2.0774401425 1.0235007485 0.7448352238 0.6895124307 1.8938622893 0.6571941409 1.9385912868 0.9041762706 2.1098232406 1.5139796027 0.9840780281 0.9954717489 0.9108704772 0.9226947047 0.6974486820
0.9219519745 1.9254827288 0.5372073111 1.4153285136 0.5363618944 0.7600873540 1.2461162817 0.7607545195 0.8300523421 1.0854540392 0.8240189372 2.1006435101 1.3346343192 1.5482748775 0.6090170806 2.1402936139 0.8458771271 1.5802007714 1.3505472449 5.2999329562 1.9770138869 1.4835022471 1.6071162721 0.7202924296 0.8157160425 1.2822943107 1.5372174898 1.1379693454 1.0478788068 0.9249749521 0.9326204677 0.0446647443
1.8769623884 0.7438765299 1.9755604656 1.2715396253 1.5441402844 1.0736534015 2.2992835956 0.9156491065 1.1423508851 0.9862720703 2.5023598697 1.1768275785 1.0715061447 0.5085586491 0.9826299836 1.9282721798 0.8773644950 2.3056209797 1.7792443778 7.4674045806 1.7958988563 1.3470027265 0.6049579018 3.1016042096 0.7709793411 0.6817076708 1.1674241852 1.4742964177 1.0474537062 1.0907106167 0.6978769861 0.9139018622
1.8341392629 1.7592633939 1.4568469990 1.5411219382 1.8324107440 0.6084440630 1.6658465582 0.9414557810 1.7733350035 0.7747688844 2.0441832184 1.5743821664 1.9697878166 1.1037271218 1.5147553764 0.5346528329 0.9560841077 0.6140852787 1.6527048867 6.6268092929 1.3546621746 1.9706824897 1.4363786388 0.8649580864 0.9397315627 2.6011371508 1.4503944568 0.9073918659 0.9497004538 1.0310753339 0.7093632627 0.2246524200
0.6571186503 0.5925494052 1.7320743628 1.5384537526 1.3909637183 0.7104094030 1.8338079016 0.8558218480 1.1625034313 1.7991938635 0.2697819852 2.3502869366 0.9556117017 0.1345374063 1.6534776201 2.4945328763 1.4100726140 1.2399471191 1.8737479486 1.8629395608 1.9818015632 0.8575022644 0.7609743010 4.5513401523 0.6355688586 0.8174530371 1.2328063239 1.8747873011 0.9182071423 1.0208527703 0.9386175447 0.7962723353
1.3383576619 0.6685487160 1.4728568979 1.7009057432 0.5091165082 1.3348186544 2.3058767055 1.0176502329 1.1813077987 0.7135646308 0.8444417198 2.1275190750 1.9627109210 0.6859898791 1.0563197141 0.8318949491 0.9766127004 2.2266358524 1.7886086000 7.2786642330 1.3563731851 1.9690151027 0.9275768435 4.8415512866 1.0932942440 1.3882586329 1.7005835150 0.5040677298 0.9973727122 1.0375906353 0.8177491624 0.0289981060
1.1314086912 0.8656680074 0.8139980781 1.6169827616 1.0088894692 1.3163411550 0.0914152404 1.0317010399 1.0622451685 0.6597118065 3.2235931582 1.6984626139 1.2529470806 0.1641341378 1.6603711421 2.4066822442 0.6246178705 1.1152970980 0.9175169263 4.6430218271 1.4869707049 1.2368836111 1.4246832133 1.9236124099 1.0965171881 2.2284369739 1.2881797382 0.6477719188 1.0022380334 1.0430189593 0.8583265428 0.0826901081
1.9826566511 1.3456769430 1.0608439622 1.9695711459 1.3828511481 0.7832036818 2.8463836733 0.9184800245 1.4354940698 1.2500509019 0.2654909606 0.1934277849 1.5884761618 0.3088563429 0.6682850472 1.8828882172 0.5302502648 0.3584896119 1.0951378626 4.1822685947 1.7235352856 1.7309583717 1.1177200479 4.4191038326 1.7990433238 1.1967539323 1.0867077741 1.2022723716 1.0128966975 0.9455506531 1.0798869259 0.2709455611
1.9074358029 0.8933733423 1.0388109026 1.3894855205 0.5587027099 0.8169447522 2.2734493782 0.8941505195 1.9176593366 0.8779471145 3.0578088520 2.3497820548 0.5711395850 0.2762424145 1.3270046929 1.0546886537 0.8194368911 1.0378556274 1.9149730334 4.7701270716 0.8740534434 1.7925458396 0.1437684219 0.6698008840 0.7037624554 0.7779974715 1.5028204365 1.0199327369 1.0347055260 0.9574302469 1.0940773694 0.6212862178
0.5009280758 1.9998232616 0.5431886860 0.8156326214 1.4387193204 1.9506974082 2.3400715147 0.9746185226 0.5880760798 0.7822697989 2.8386247430 0.0618043224 1.9450346275 1.3130493355 0.9941593839 1.1681527323 0.6763533924 1.9572425979 1.3614364679 6.7062356330 1.3946530255 1.8021137563 1.9351611370 4.3999748556 0.5921692572 1.2567128848 1.8765601051 1.8229940301 1.0103977067 0.9739745165 1.1016703952 0.1734002884
1.6989398982 0.7649892654 0.9628065996 1.6695045668 1.4412881825 0.7374086929 1.2427729114 0.8560699685 0.7093256894 1.7176195732 1.5278246456 1.0435106989 1.9079486500 1.5295709437 1.9008199649 0.6453534031 0.8116455996 0.8779317253 1.9633683874 5.4485676921 1.9079321781 1.5906983446 1.0012209779 2.8286947336 0.5174016346 0.6527239880 1.0127685362 1.5342925983 0.9524486857 0.9663332687 0.7995238554 0.3829667789
