alpha_io a_wl_io bio_hum_cn b_wl_io dcatch_dlai_io dqcrit_io dz0v_dh_io f0_io fd_io g_area_io g_root_io g_wood_io gs_nvg_io hw_sw_io kaps_roth knl_io lai_max_io lai_min_io lma_io n_inorg_turnover nmass_io nr_io retran_l_io retran_r_io r_grow_io rootd_ft_io sigl_io sorp tleaf_of_io tlow_io tupp_io l_vg_soil
1.5960051075 0.8158422075 1.8658122681 0.8527141868 0.6103528515 1.9052795762 1.0361172842 0.9733253565 1.5923781786 1.6150656313 0.2868567743 0.1111989110 1.9091729483 1.2387487336 0.8724145035 1.1337161238 1.2017945103 1.9468604201 0.9693301956 8.7978695285 0.6040073526 1.5864329679 0.9577278632 4.1898382799 1.5299812175 0.0879227055 0.8662938469 1.5207690341 1.0625241957 1.0909805538 0.8332299784 0.1806693586
0.6754581985 1.2018522323 1.6814458241 1.7028407912 1.0113043774 1.3773905107 2.1467563564 0.9227158932 1.5807952305 1.9816265596 1.0669870829 0.8015416236 0.9473378567 1.0858940227 1.9093050682 0.5545732223 0.7815550229 0.7901591812 0.6454782102 6.9513591855 1.1016529493 0.5575319745 0.7524203856 1.4081527676 0.6625386036 0.5115557434 1.3154464885 1.2699082477 1.0730376538 0.9831633259 0.7568955968 0.6111822664
1.4185278786 0.5191517583 0.5466140131 0.7090978382 1.0796819157 0.8582046475 1.4871047738 0.7695409233 1.6474300876 0.5911106716 1.1614175057 1.5686886740 1.0097977297 0.6696404362 1.0949579836 0.5396545404 0.8916960813 2.5762350494 0.6157814576 1.0798459907 1.4354915123 1.5121361149 0.5789476250 1.0577396926 1.7586126485 1.9539254907 1.7775540708 1.3227283979 0.9704004811 1.0761977123 0.8471893758 0.3382490742
1.0153597254 1.7291691913 0.9994074310 1.2833703435 1.9397996325 1.1860420729 2.2673162035 1.0981027247 0.7491873256 1.4118514438 0.5609498019 2.1516224730 0.8304597681 1.1191379125 1.5801352542 0.6037843685 1.4159323659 0.9426561835 1.7767264921 6.0763510461 0.5520146739 1.4181227437 0.4000541121 3.6689273820 1.9620131468 2.2395754493 1.0331060682 1.8950226354 0.9717157870 1.0520312882 0.7440047492 0.7808769282
1.4519644559 0.8981663200 1.9818578640 1.1905099536 0.6691099455 0.6073951024 1.2562834235 0.8771103549 1.3004839528 0.6234766468 0.6542768508 0.7293655755 1.4406597920 0.0468320843 1.7402373146 1.9055885730 1.0233362190 1.9535426212 1.7000915823 4.9433780479 1.6602661035 1.2847770040 1.4415285111 1.2486415360 0.5248494655 0.6666445675 0.6823011105 1.1860541126 1.0550312863 0.9486638746 1.0065895318 0.4768203370
1.8452996373 1.0997021238 1.0539480908 1.9413938851 1.3587415877 0.9634126023 0.9811290106 0.9880721124 1.1393682408 1.4542836997 3.1824678400 0.4697613526 1.4228863478 0.1330631468 1.9479171582 1.4384574211 1.1472034794 2.4279419339 0.9793233392 4.0308248928 1.2733751707 0.7041416194 0.9312930772 0.5885735259 1.4250169509 1.1554982898 1.0490792897 1.1890855081 1.0379421221 1.0336840707 0.7069667503 0.9459468054
1.5700323413 1.8045899460 1.6895624768 0.7825541456 1.0025041972 1.0596535390 0.2136883270 0.8779947422 1.1960352168 1.5979342980 1.9010240593 0.1396991770 0.8056263879 0.0412576449 0.6016343874 0.9493277230 1.0018604243 2.5389531477 1.4125172504 0.1791189406 0.6272407766 1.6503745181 1.9547884636 0.8558596437 0.9909929072 0.8838402002 0.7965829174 1.9726161024 1.0536974526 1.0645557786 1.0442252108 0.4939646826
1.3499885736 1.3765713096 1.5138750322 1.9289675799 1.5923968738 1.4826720596 2.2386623175 0.9604225290 0.8006118429 0.7527173084 1.3604427970 1.1163388442 1.8752233143 1.4980773169 1.7747600890 2.2299911812 0.9845270798 0.3636007470 1.8685802328 1.4771649671 0.6379234490 1.1857252130 1.4189736448 0.9268786565 1.5064733408 0.3794155195 1.9696803426 1.9283609823 0.9935434922 0.9643002635 0.8356208979 0.1896762194
1.6616467752 0.6344951222 1.1906040970 1.6539910046 0.7500204631 1.7493001020 0.6832343055 0.8558738571 1.4371423180 1.0239179655 2.5618728524 2.4187490318 1.4872485645 0.7590007751 1.1822771988 0.6483480899 0.9645624839 1.8519783379 0.9870009851 7.4104044399 1.6761884739 1.4858572917 1.8810224263 0.7989577218 1.9531291254 0.1415766197 1.3045628741 0.4870918169 1.0776872066 0.9005617433 0.7195898366 0.6050755818
0.9558858546 1.2548347897 0.7560237455 1.6011975766 1.8421101417 0.8898287152 1.2776644835 0.9247859739 1.8375919345 1.6866238011 0.8621951082 1.1311325896 1.6910128757 0.1338957895 0.7073188014 1.6964264401 1.0832503643 0.9613316233 1.7575783966 6.0297359382 1.8137948592 1.8064659749 0.4908543225 3.2154200909 1.5878278961 2.4792280287 1.2440678640 0.7572603540 1.0575632568 0.9434183326 1.1190989741 0.4001338239
1.0839326733 1.4866665439 0.7249966515 1.3634013269 1.0459920227 1.8033776481 1.0726765740 0.7585142456 0.7627915227 0.9428965840 1.4165212529 2.0969849563 0.7858774085 0.3057783792 1.7858838563 0.9349504167 1.3347435986 2.8885769381 1.7606266208 7.7163795248 0.5949814298 0.9394676430 1.7491782823 4.6111210791 1.0328641905 0.9455646849 1.4882696997 1.0688024247 0.9284459195 0.9233953984 1.0869526518 0.2880659911
1.4778519570 0.7293036741 1.1444665021 1.1154012254 1.2284309774 0.6296599953 0.2048402350 0.8803083097 1.9044045244 1.4165119078 2.1119070484 2.3339295820 0.7062827866 1.4801960411 1.4479918597 1.4780140385 0.7662504404 2.8807126385 1.8557479940 2.5667579456 1.4754444729 1.7693758974 1.9943707855 0.2029579530 0.8351337067 0.4484873187 1.5604528448 0.3414326106 1.0414360645 0.9488673819 1.0598630255 0.7177077312
1.7880809673 1.0217733283 1.6478731833 0.7390242835 1.5359777918 1.5725883835 2.4304380772 1.0376670709 1.1242407075 1.3895013186 2.1586294058 0.3462987804 1.1600880383 1.3020227963 0.7409862361 2.3434505168 1.3100437402 2.6043587762 1.5181764749 0.0112106643 0.6310681013 1.1341287565 0.3309690093 2.6195904575 1.0106373217 1.9720318682 0.6213322477 1.2630587008 1.0895334123 1.0847808249 0.9869721192 0.9793813125
1.4891390236 1.0409762613 1.8908603371 0.9016446279 1.4340779210 1.5153069010 1.3549132522 1.0462201418 1.7252462094 1.9472590487 3.1459478804 2.0539491294 1.9217565612 1.2752666497 0.9563694423 0.7292873855 0.9001202886 2.4858258123 1.1594474246 5.8839800336 0.6783828322 1.2870095245 0.6567406696 0.8326031283 1.1772861859 1.4323095748 1.5463457885 0.9623382280 1.0017890278 0.9881315670 0.7923383411 0.0097080202
1.5779982798 0.6497841508 1.3779357615 0.6963356111 1.6795265840 1.2438104365 1.1851963908 0.7705739669 1.1307787649 0.9245095580 2.5155867905 1.6087444618 1.5379629929 0.2828989612 1.3927861029 1.9406181395 1.1016235361 2.9690675405 1.3926163829 1.3317922242 1.7880643753 0.6328248426 1.5100662052 4.9205290710 0.7726808238 2.0054796712 1.8523272476 0.8509364984 0.9731351076 1.0491494247 0.8128273275 0.2257096686
1.0870836222 0.5955940946 0.9022415736 1.9767122326 0.6351935099 1.1152699443 0.2462267611 0.8533999226 1.8879909334 1.0914814854 2.8076398067 1.4496906870 1.8327618608 0.8013017537 1.7970201606 1.7964355288 0.7545173322 0.9276502489 0.5104988528 0.1118112464 1.3134679700 1.7860832522 1.7032317980 2.0359256899 0.8448942015 0.3921401352 1.1663764856 1.2368582717 1.0450441592 1.0619804504 0.9947646432 0.6769509257
1.7270456818 1.4163352976 1.0687670404 1.2703834961 0.8866758831 0.7292918464 2.0153478627 0.9028565899 1.4814534931 1.6290908340 3.0732701461 2.2905688559 0.8274449691 0.3907036899 1.4696081890 1.2379328579 0.8096882142 2.7141017845 1.2314088697 6.1219090351 0.5799054110 1.7125451262 1.6831432865 3.8214254448 0.5771445465 2.1655170973 0.7713208353 1.8191029901 0.9148929866 0.9297498755 0.9659859158 0.7994485450
1.0104503810 1.5016194195 0.8644442366 0.6254342219 1.0925263933 1.0279265591 1.7768154812 0.7568909852 1.1526136688 0.6661633940 0.1486606118 1.6463918147 1.8186488758 1.2672651758 1.2123017626 1.1513540516 1.0307840614 1.0684432584 0.5435033154 8.6245795234 1.7948373728 1.4246843750 1.4935783807 2.5529120751 0.5940028076 1.5360911409 1.6437644814 1.4007830579 0.9354137743 0.9647379239 0.9196113221 0.5764026081
1.1671843524 1.3362233497 1.1000472343 1.0389452278 1.0981047549 0.5381226102 1.9154141359 0.7549031117 1.9396610828 1.7816950250 3.0438661251 1.6286246200 1.6102440790 1.1216188597 0.6705524967 2.4390180831 1.1044162723 0.7975358182 1.9259502512 4.2702611045 0.5188127999 1.3878457193 1.3101953028 2.0036010071 1.2524127690 0.9278578281 1.1328353904 1.4466117402 1.0488669544 1.0302204331 0.7680018605 0.5881389334
1.4357704651 1.7993238792 0.5116315614 0.6041812928 0.5426633806 0.7349183030 1.7703976034 0.7838859545 1.3226385537 0.6094566537 1.7725648133 2.4616531033 1.8148469839 0.4636048345 1.6868835669 2.1817279315 0.5056503644 2.6219706681 1.8244943942 8.6688217938 1.2310311449 1.6202606209 0.0787645024 3.5226773037 0.6183235592 0.5775820258 1.6690768913 0.7748144696 0.9265074675 0.9043914786 0.9967825420 0.3885462667
1.6533076153 1.8466488850 0.5207943797 1.8035428492 0.8396754393 0.6637065406 0.8474338729 1.0408775155 1.2471429369 1.2875256452 1.4582036116 0.9900933597 1.8984977834 1.7129376065 1.0605134455 2.4979016201 0.9378615173 1.7990721660 0.8503111488 6.9211496511 0.5363339381 1.4045936350 0.9766796673 0.2892769214 1.6446892587 0.5047191100 0.9609220017 1.6496579781 0.9330959682 0.9373697200 0.8368499600 0.8659744048
1.7123752680 1.5325218020 1.6211476373 1.1593119942 1.3269251524 1.6546728614 2.4775294893 0.9267709144 0.6407128101 1.2667589682 0.9544651107 0.2663035988 1.9771641394 1.4574134126 1.8926679560 2.1204178199 1.3259627952 1.5398030311 0.8420573644 1.9429213746 1.2398927594 0.5314809758 0.0649540872 0.9543189597 1.5732158138 1.0752752090 0.8358945321 0.4070641741 1.0067552137 0.9662669515 1.0254568168 0.0021077258
1.0216596223 1.8545174967 1.7415449432 1.7172328529 0.9352787534 1.9696773832 3.1853810387 1.0316490678 0.9287718615 1.4088037705 3.2552399945 0.7867038662 1.6610929688 1.8123821961 1.8771361248 0.7407432142 0.8618521833 1.4581966974 1.1445617105 1.8468018032 1.9899661512 1.0604804974 1.8018562805 1.1813376167 1.3043226960 1.9187847947 1.7680017223 1.1379044989 0.9136369766 1.0801783217 0.8647092966 0.9816872922
0.6428575277 0.7321428613 1.9794371294 0.6097302761 0.5179171788 1.3394142886 0.1112960983 0.9431930319 1.5442200858 0.9572678158 2.6431659756 0.8647474054 1.2329151323 0.6243777796 1.8237941021 2.2844883877 0.5663581364 1.8876579281 1.4977914302 1.1773807819 1.0889702238 1.0699533457 0.0238319404 1.8459147959 0.8553133227 2.5966174466 1.3920746660 0.3869930992 1.0289339772 0.9245883888 0.8205615984 0.0191887470
1.5636297158 1.9793182978 1.2317449800 1.3305187435 1.5682421525 0.9173163259 2.8300249252 0.8020082760 0.9159194466 0.9113260795 2.5379552328 2.3293888728 1.5992039251 1.5732262405 0.8461815182 0.5162688367 0.6592540031 2.2800697217 1.0661511029 0.7079161004 1.0088533241 0.8234233953 0.5544475821 0.7381955301 1.0860583096 1.3002266615 0.6626963368 1.8026135879 1.0570593561 0.9624937883 0.7655026846 0.2293124090
1.2290575115 0.5440918198 1.4029312040 1.8800485929 1.9820623286 1.3533495309 3.0166176326 1.0430813367 1.9998073461 0.7551251627 1.0384188858 1.6166749571 1.8906114518 1.5918293470 1.8190882002 1.6283811893 1.1319666469 0.5970344009 1.5392671116 7.6537379234 0.7851073608 1.2294678962 1.6745861454 2.2910323100 1.8149913210 2.2245046393 1.6601463367 0.3083950625 1.0529984752 0.9833815816 0.8805995094 0.8531966939
0.8319626645 0.8906725778 0.7811935081 1.3755457598 0.9319604763 1.5485101858 0.0043619438 0.8665560753 0.9230447092 1.4771018554 1.0140485043 0.0040466841 1.1714913109 1.3841670303 1.6332195255 1.5301076585 0.9707578956 1.0156929715 1.1955819429 8.8470337262 1.4418357308 1.6153428846 0.6827829095 3.7386076083 1.9489187014 1.9599914689 1.5664424482 1.4571589009 0.9910130691 1.0774089351 0.8014084610 0.5846591559
0.9057002963 1.7685469281 0.7508572346 1.1790648229 0.8797510832 1.8231376349 2.7697992468 1.0066080475 1.4183003310 0.8398817752 1.4674714200 0.8259189958 1.2655380184 1.5187970073 1.9545586781 1.7180005097 0.7265929105 2.6166754686 1.8498970678 4.6862797148 1.2086404972 0.6647834721 0.8751388493 3.8879808031 0.6320444940 1.7884890837 1.7534302059 0.0448018348 1.0494157866 0.9207461053 1.0223297629 0.1385986244
1.9673010120 0.6791182744 1.7629817988 1.1857162009 1.9586655289 0.9391393575 0.8643288651 0.9060984367 0.6365896304 1.6603982326 0.3597782011 0.4904202252 1.3083892766 0.9666940318 0.7220581374 1.8038421780 0.7605341724 0.8686256519 1.0077043647 6.5367973255 0.6179069001 0.5154089738 0.3052521625 3.3864897124 0.7783528041 0.0221277195 1.6232792146 0.7052300938 1.0361307326 1.0630208967 0.7306845683 0.2688714910
1.6708107187 1.6945760214 0.6470659627 1.1042127691 1.6982483338 1.4939411865 1.5414447852 0.9147998443 1.0459683248 0.5301919620 1.6654291764 2.1661616260 0.6780287957 1.5442082940 1.5144332746 1.2654804807 1.0810231821 1.3248534145 1.5323854817 9.1083274014 1.7769208913 0.5132537159 0.1546520644 1.0847488687 1.6264688832 0.5811610625 0.8446578499 1.6891380796 1.0486623567 1.0298331367 1.1175003828 0.7709111906
1.3168639171 1.5380500243 1.2239406935 1.3569917785 1.6184071112 1.8785866682 0.5625438586 1.0643560946 1.8409547449 0.5571061979 2.3235501583 1.5626760174 1.5180972506 0.3134728283 0.8537355571 1.3969489784 1.2807686155 2.1340003981 1.6097979730 6.4281192225 0.6455632577 1.9751013918 0.6014784177 4.0006824744 1.7694214155 0.5352645674 1.1496162204 0.7865951164 1.0184101723 1.0844468681 1.0829336589 0.4713510811
1.7666297275 1.0702071042 1.4492812834 1.6159622677 1.7529243684 1.0730294575 0.6699558826 1.0635467495 0.6667390450 1.6589025779 1.4107768984 2.1698069540 1.2148728204 0.2651089492 1.5604007952 1.6348992517 0.7029247734 2.8236525151 0.9633789962 3.6632546832 1.0954311818 1.0253048643 1.4257824473 4.7947205148 0.9445147062 1.3581890475 1.9243229129 1.9232857979 1.0977533112 0.9327577133 0.8407721310 0.4892468172
1.0325200278 1.6421644472 1.1546801241 0.6822205463 1.1470250657 1.6808843952 0.3336364145 0.8461121256 0.9963139839 0.5143527583 0.7885848210 1.1933878970 1.2452867272 1.7937044244 1.6722185184 2.0991715476 0.7201560118 0.8497975555 1.3392717492 3.4455047161 1.3242836564 0.9447774313 1.8391806932 0.8719748185 0.8528255329 0.6708181899 0.5516856131 1.5706540285 1.0834117384 1.0549487200 0.7758875454 0.4422338121
1.2749135728 1.3012469551 0.7347815432 0.9223948084 0.6408622588 1.0144246697 2.8820666929 0.9462201147 1.2288352435 1.7733793122 2.3863161510 0.1838484377 0.9028661963 0.4402657763 1.7805075342 2.3896655321 0.7963965500 0.7560950028 1.8703993874 0.2208115475 1.9940802606 1.7786024162 0.0578102730 4.3221333484 1.2748098439 1.6966714998 1.2542711981 1.4074687558 1.0317417135 0.9854717733 1.0310723835 0.5442570593
0.7250416702 1.5106166167 1.5873497762 1.5686693423 1.9325845607 0.7913006966 2.7568569304 1.0665373256 0.6263865811 1.6200817391 2.0198454555 0.0766640795 0.9217770463 1.1597705583 0.5004640582 1.2193193946 0.8382734006 0.4732892962 0.8123415956 2.1891371370 1.7439132939 1.4097177118 0.7960125818 3.4162866823 1.5496327400 0.6871487067 1.7195956969 0.6837909286 0.9054504519 0.9183245175 0.9005635658 0.9964184539
1.3546847990 1.5405215514 1.2681667360 0.7516258202 1.0215792177 1.4078757487 0.4910160304 1.0195665338 0.5344455296 1.7598784833 1.4395807043 1.8605366443 1.4681458403 0.1262930659 0.8110589353 2.2062712742 0.9977103220 1.6984399122 1.6107021435 0.4455665908 1.7258031665 1.9094021669 0.4694943171 1.6110372864 1.0558987154 0.0363398759 1.7073085411 0.3545063706 1.0396053885 1.0466775546 0.7011472454 0.1059263719
1.2362535855 1.8152693346 1.0072773718 1.5050714826 1.6110072580 1.7779436244 0.7821093364 1.0119018819 1.7336836762 1.6017609053 2.6756536002 0.3779042009 1.5478843645 0.8587200479 1.4855097407 2.0040702013 0.6106578908 1.1770174783 1.9789505671 7.3358823339 0.6226901918 0.6758713147 0.1198006270 2.7940481796 1.7968551292 1.8632378464 1.8440164605 0.5938059645 1.0101776460 0.9204407587 1.0902032528 0.8963081267
0.6823804692 1.3336936884 1.6920336018 1.6231924769 1.9497796838 1.8935767614 0.0328325113 1.0930537171 0.6017029837 1.1370792990 3.2385250432 1.9858216089 0.9895288623 1.9495047849 0.5584421454 0.5898479938 0.8978644194 1.9054298632 1.1724359555 6.8484191184 1.3822325111 1.3332385514 0.7895036101 0.2781351522 1.9785887068 0.1920488265 0.8256185493 1.2466091740 1.0702487832 1.0878745270 0.7820881801 0.4453893190
1.6019900924 0.6179543634 1.8121723606 0.7423746238 0.6510508166 1.4746609116 1.8562908636 1.0942045049 1.1643154089 1.7534261121 0.5914083929 2.4761969323 1.1906617238 0.1045186759 1.9879488261 2.0469439253 0.6156557933 0.6893640385 1.3760519826 4.4074955361 1.0445674211 1.2547394233 1.3774705741 4.2957149300 1.6374711095 0.6459197973 0.7118711774 1.7761130051 0.9075010774 1.0170449323 0.7334065237 0.8672888752
1.7923389578 0.9986099516 0.9257690580 1.5366677283 1.4600449932 1.1451212451 2.8480916290 0.8243417299 1.7463518934 0.7122848411 0.9360328236 0.0112007770 0.5356034156 0.4342748987 1.0045785888 1.9757261442 1.0262544110 2.5605298179 1.1479767478 7.8344436671 0.5820866655 0.5410408751 1.2108192497 0.3250431352 0.5972463772 0.0280932724 1.5391910101 0.8000537532 1.0429133665 0.9474053021 0.9821212248 0.8632608314
0.9655422746 0.6888155628 1.6733209823 0.8248441565 0.5801282730 0.6981122604 2.9072847815 0.7849046534 0.7568259213 1.9149575925 1.2954734436 1.3031259753 1.8044032823 1.1752674802 0.8619540170 1.3929977682 1.1165545633 2.7940689240 1.4303446961 0.6573655965 1.7069648265 1.5522968909 0.1618439624 3.7655472677 0.7910097867 1.4261627622 1.5793571726 0.1610681384 0.9385942788 1.0915535257 0.9200830184 0.7109900732
1.7734342794 1.6820981252 1.6418709671 0.7726714245 1.2941079951 1.7698436910 1.4083127632 1.0087440103 0.8616202667 0.7377090835 0.1024636427 0.9440758914 0.7287504962 0.9247289809 0.9957974734 0.8580304098 0.5726841709 1.6355565377 1.3983111789 9.8686071474 0.7344134472 1.0404830651 1.3893689947 4.2633318127 1.7422814042 0.7729770923 1.3327568457 1.5824206214 1.0935546043 0.9706298133 0.9144861804 0.0255958664
1.0608490032 1.7023178222 0.6583469886 0.8328002710 1.3776022603 1.3066202899 0.4520490365 1.0169563606 0.9763454478 1.5357426999 2.9422760623 0.4356163395 1.6803098863 0.8201752359 1.8889827598 1.2927720719 0.6675933762 2.9485169834 1.6682132742 7.1094995304 1.4832461284 0.8903579754 1.9608931913 1.6743948615 1.8734148044 0.6091423080 0.8816253490 1.2885872818 1.0589826292 0.9410891862 1.1304001815 0.0813022103
0.7168947533 1.1541707351 0.6607268881 1.8141229250 0.7214718871 1.5296811458 1.7232159357 0.9374069485 1.3490870397 0.9802303359 1.1069558886 2.3432684092 0.5099534529 0.2575243590 1.0262684863 0.7478787297 0.9587429126 2.7694699499 1.5936490040 7.4356523096 1.9756765066 1.3566635299 0.8622277218 3.8677835753 0.6911829541 0.4666235843 0.7390122890 0.9569227743 1.0758950668 1.0738992176 0.8834960665 0.7381248075
1.9097101248 1.7798817130 0.7136088692 1.8984019620 1.8371826153 1.6280583807 3.1014471619 0.8318142853 1.5259385013 0.6527409274 0.6157696503 0.0964313004 1.3592921513 1.3364045227 0.9222324869 1.6123609166 1.3467088121 2.5287005427 0.8788427202 7.9177749146 0.8716195009 1.4299242918 0.6882645210 1.0084905176 1.3334800528 2.4483358099 0.6322890063 0.2202150491 0.9419881762 1.0953141235 0.8988130362 0.6398603284
1.5198469449 0.8336777861 1.2952811730 1.6105135780 1.0694817829 1.2129916935 0.5511294338 1.0479230035 1.1895378610 0.7673801017 0.3536479959 2.2329824331 0.5775710828 1.8558594800 0.7282014520 1.5220515931 1.3814860106 1.0460229593 0.8245438645 2.0384160605 1.2237014474 1.3070065746 0.8672750055 0.3534843179 1.3502932891 2.6228885067 0.5964116109 0.2993866332 0.9207767748 1.0708612685 0.7656017507 0.7018729500
1.7634963337 0.7500433264 0.8667951587 1.5005232503 1.7469947003 0.5826898977 2.3589287136 0.7797832755 1.1746763702 1.8024723302 1.0525799721 1.3448489676 1.0880447603 1.9727326320 0.5234621577 0.9689198127 0.8202526166 0.8269579574 1.4581636480 7.3857744344 1.6360028744 0.6553149819 1.6316051245 4.9870261550 1.4671710629 2.5771906400 0.6757480087 0.5185301356 1.0902366302 0.9610775647 0.7096098056 0.0895050652
1.8867746088 0.8360481806 0.5778597023 1.7493497741 0.5638360410 1.3843832711 0.7980413513 1.0211475183 0.6625755705 0.7621811212 1.0973867041 2.1135714596 1.2627992457 1.6813643884 1.4646585310 2.0743990610 0.6349197413 2.6813953288 1.9571881888 5.5943029873 0.8653083222 1.0925163113 0.2259759571 3.5543392236 1.1330124167 1.9381162596 0.9436594285 1.7385324998 0.9851090438 1.0748585533 0.8671253867 0.9087275250
0.9604526021 0.9334617515 1.7323910788 0.9544334583 1.2506083426 0.5594943957 0.8849948066 0.8553939450 1.4955667893 1.8421289406 3.2012142193 1.9223725125 1.7416927959 1.7857707738 1.0664759470 1.8389942039 1.1612448402 1.2325630328 0.9541827254 5.8571101059 1.5233374747 0.9573179671 1.8481246047 1.8696652580 0.5422095327 2.4088440486 1.9298797457 0.0144610521 1.0113125630 1.0179955635 1.1114115296 0.2152844730
1.9808835030 0.5225434757 1.9561231649 1.0763094312 1.2688362720 1.4601342133 0.9260783739 0.7813916902 0.7858259168 1.8327995521 1.8046001076 1.3256016787 0.7687601267 1.4081808954 1.7554731223 1.6684447288 0.8708812358 1.5291454347 1.1876077294 3.1026618520 1.9448702483 1.8585181878 0.3430835421 2.7770407157 0.5301659634 1.8795103338 1.2909012192 1.7240774350 0.9712642681 0.9549530781 0.8812681058 0.7049583937
0.6303203248 1.0696906358 1.1379716890 1.7329791970 1.1666586542 0.8052192474 0.7470701697 1.1093462823 1.7764242186 1.3417570151 0.3097373990 1.4799781098 1.4935369159 0.4493425800 1.5450010867 0.6244379816 1.1646716349 1.9683608775 0.9287447962 2.3684621624 1.6004769994 1.3213061769 1.3014641538 0.1765327790 0.7417035369 2.6381490647 1.7014880176 0.2445305651 0.9251730340 0.9159968635 0.8240924925 0.3049347988
1.2808838205 0.7108829154 1.3422201199 1.7576181783 0.5675120628 0.6944257512 3.1169200305 0.8362971912 1.0325270612 0.7231567629 1.8404489301 0.2236912894 0.7324236378 1.1986990245 1.9377146259 0.5243337737 0.7785260041 2.7599714124 1.6192362480 5.6584808037 1.7311031661 1.9872370379 1.4271077725 0.3865634613 1.2259475961 2.1908846086 1.5289813739 1.0861515367 0.9459994577 0.9535479635 1.0718182014 0.7787897008
0.6089768188 1.3422275982 1.3926737990 0.9284425692 0.5885235467 0.5465412421 0.1521103211 1.0797513713 1.9934763031 1.0747989670 1.5750348107 2.2922913480 1.3443816603 0.7427362845 1.0429804822 0.6447044036 0.8256332847 0.9709053556 1.0258868095 5.2422038051 0.7006035983 1.9210574076 0.1483387700 2.2115277018 1.1047066975 0.0017843591 1.9899052548 1.3937531907 0.9630302695 0.9628056802 0.9674909070 0.2096875405
1.5546025197 1.6869837979 0.9697158359 0.7715256536 0.9793297367 0.8404957670 1.1472103003 0.8345889710 1.8098062052 1.5025568854 2.7522971907 1.3163996622 1.8617079734 0.1076335678 0.7564341537 0.8182943263 0.6506404316 2.3875397878 0.8668512419 4.6072266978 0.8645927324 0.5725864644 1.3263588519 0.6449591763 1.6587079211 1.6601103611 0.6198736216 0.0850149600 1.0065846038 1.0904267144 1.0305046994 0.8928364620
1.7831432385 0.9795204346 1.9958463337 1.8921788733 1.2966638934 0.6491057025 1.9055343675 0.8405609265 1.8619899688 0.6446478945 3.0994439266 0.3740878408 0.8491303476 0.8746280287 1.5524108717 1.8999751366 0.8778681158 1.7766540422 1.8888261215 8.9584697909 1.4687719682 0.7172851950 0.4616823089 0.3782246021 0.5172521905 1.5564476586 0.9554883976 0.6527634832 0.9020164672 1.0480391517 0.8149135046 0.3205539121
1.1877314043 1.8061856124 1.1814653445 0.7222342953 0.8027329109 1.8880143772 2.0325501423 1.0217794421 1.3722631500 0.8098271292 1.5362037771 0.2046306942 1.2002272834 0.3505920863 0.7325235499 2.4179479614 1.4183741482 1.2576103322 1.9608185930 4.5394085586 0.9507103563 0.5042179416 1.6213155212 2.3070808959 1.6986869115 0.8285097218 1.1531948082 1.7725823668 0.9536085897 0.9921999013 0.9482331739 0.0676856866
0.9008412105 0.7626265311 1.9912285995 1.5836409407 1.9639218381 1.4435143217 2.2735574136 0.7497834904 1.7023959122 1.3785742927 3.0479609782 1.4987471146 1.6175306977 0.3765837609 0.8393889330 1.9725259913 1.3950162502 1.3697899259 0.6588792233 7.2584837981 0.6748165487 1.6887743284 0.5387544143 1.1273048854 0.6268308880 0.2645710632 1.1598733983 1.6360420395 0.9649509120 1.0140269107 0.9018921887 0.1474046805
0.8797111122 1.8622230574 1.0407066962 1.0151930150 0.8171599596 1.6878113118 2.9792610851 0.9735965863 1.7836541486 1.2161924213 2.6308765390 1.1603700080 1.2983817554 0.1499933587 1.9436302283 1.6733686295 1.2459763087 2.4792896343 0.8865110855 5.5635115104 1.5767612748 1.9361878919 1.9714164510 4.6545839303 0.8866637128 2.6492362478 0.9084273116 0.6726867504 1.0346020936 1.0370242343 1.0048809230 0.0122528633
1.7093293416 0.5532494600 0.8244574315 1.0377769616 1.3951477243 0.8399809942 2.0253557631 0.8829317031 0.5549221810 0.7331467232 2.9915801035 2.3625583263 0.5008907656 0.1902384469 1.0246482623 0.9758096464 1.3564048889 2.6776754740 1.1150955910 9.7909011280 0.7669415881 1.6108017179 0.7200472425 2.6893289124 0.6806706075 0.7372877329 1.5521865533 0.1433824207 1.0884587025 0.9721676480 0.7849470492 0.3326003358
1.0977830193 1.9574842835 0.6751916122 1.7252207799 1.1440786872 1.0498362160 0.1335418864 0.9333178269 1.8145403832 1.4823833801 3.0130727789 1.9053508828 1.0315135694 1.9864022042 1.3441155032 2.2526172966 0.5319563616 1.6754148688 1.1828574487 1.1514502780 1.5726606658 1.9975846115 0.8117197856 1.9225687566 0.6398077710 2.4864806493 0.5574529583 1.4610820200 0.9625317085 1.0329826561 0.9748979386 0.0309751686
0.8459549355 1.3737494668 1.1334202140 1.1475100804 0.6348563525 1.4950116800 1.6111943642 0.8480230396 0.5567066590 1.7480659307 1.0791584551 1.9790711519 1.2512752989 0.2450233406 0.9724614853 2.2926072940 0.6218694933 2.7217739890 1.4069410646 9.5446718331 0.5561232691 0.8056148071 0.3803372276 4.3471170947 0.7340374667 1.9294061941 0.6505145893 1.6179555672 1.0327253305 0.9139476599 1.0108665565 0.0938003123
